0, 454
1, 494
2, 2368
3, 1916
4, 1544
5, 552
6, 1976
7, 1476
8, 1568
9, 2000
10, 1924
11, 1424
12, 1800
13, 2048
14, 1928
15, 1740
16, 1740
17, 2384
18, 1780
19, 2032
20, 1600
21, 1800
22, 2064
23, 1700
24, 1500
25, 366
26, 1792
27, 1456
28, 1568
29, 390
30, 620
31, 392
32, 500
33, 472
34, 478
35, 502
36, 378
37, 388
38, 348
39, 1616
40, 2052
41, 2044
42, 1828
43, 2024
44, 2160
45, 544
46, 560
47, 524
48, 952
49, 390
50, 440
51, 440
52, 1676
53, 1760
54, 354
55, 716
56, 458
57, 386
58, 352
59, 386
60, 1492
61, 1568
62, 400
63, 556
64, 426
65, 384
66, 380
67, 1776
68, 1824
69, 508
70, 526
71, 394
72, 500
73, 516
74, 542
75, 604
76, 534
77, 558
78, 594
79, 2340
80, 2000
81, 1744
82, 482
83, 536
84, 404
85, 480
86, 418
87, 476
88, 532
89, 616
90, 510
91, 558
92, 346
93, 326
94, 378
95, 330
96, 1408
97, 1524
98, 1544
99, 1564
100, 1516
101, 354
102, 360
103, 1384
104, 1564
105, 1500
106, 1536
107, 398
108, 320
109, 1376
110, 1364
111, 1448
112, 1600
113, 2716
114, 1536
115, 1652
116, 1564
117, 1564
118, 1544
119, 320
120, 1684
121, 1436
122, 1464
123, 1564
124, 1500
125, 338
126, 350
127, 1460
128, 1500
129, 1600
130, 1816
131, 1600
132, 354
133, 1516
134, 1620
135, 1532
136, 1448
137, 1492
138, 1656
139, 1436
140, 1368
141, 1608
142, 1452
143, 366
144, 348
145, 306
146, 1668
147, 1616
148, 1416
149, 1668
150, 1676
151, 348
152, 1592
153, 1432
154, 1400
155, 1416
156, 336
157, 298
158, 326
159, 1456
160, 1468
161, 1660
162, 1560
163, 328
164, 1436
165, 1580
166, 1492
167, 1500
168, 1924
169, 342
170, 1356
171, 1532
172, 1400
173, 1516
174, 356
175, 296
176, 338
177, 314
178, 1556
179, 1460
180, 1532
181, 1600
182, 1576
183, 474
184, 354
185, 362
186, 1516
187, 1516
188, 1356
189, 1360
190, 344
191, 1560
192, 1348
193, 1500
194, 1400
195, 1608
196, 302
197, 298
198, 320
199, 316
200, 1540
201, 1600
202, 1348
203, 3640
204, 396
205, 348
206, 318
207, 326
208, 298
209, 1300
210, 1340
211, 1448
212, 1424
213, 1424
214, 368
215, 318
216, 336
217, 332
218, 1348
219, 1820
220, 1468
221, 1384
222, 1424
223, 376
224, 316
225, 292
226, 306
227, 312
228, 300
229, 316
230, 1356
231, 1784
232, 1460
233, 1352
234, 360
235, 504
236, 344
237, 350
238, 360
239, 316
240, 318
241, 370
242, 326
243, 290
244, 296
245, 290
246, 334
247, 334
248, 314
249, 328
250, 298
251, 338
252, 304
253, 1524
254, 1440
255, 1624
256, 1340
257, 392
258, 322
259, 352
260, 318
261, 512
262, 390
263, 368
264, 346
265, 370
266, 324
267, 376
268, 344
269, 348
270, 298
271, 338
272, 380
273, 358
274, 360
275, 384
276, 352
277, 326
278, 354
279, 376
280, 366
281, 356
282, 964
283, 324
284, 370
285, 346
286, 346
287, 370
288, 338
289, 352
290, 308
291, 354
292, 310
293, 288
294, 338
295, 336
296, 310
297, 1364
298, 1480
299, 1400
300, 1600
301, 358
302, 384
303, 378
304, 312
305, 310
306, 374
307, 328
308, 334
309, 322
310, 290
311, 380
312, 292
313, 1740
314, 2068
315, 1384
316, 1632
317, 320
318, 392
319, 316
320, 1616
321, 1400
322, 1700
323, 1516
324, 1752
325, 1644
326, 1816
327, 1808
328, 650
329, 1648
330, 1768
331, 1836
332, 1400
333, 370
334, 444
335, 1764
336, 1336
337, 1392
338, 1760
339, 344
340, 416
341, 356
342, 1500
343, 1600
344, 1584
345, 1844
346, 352
347, 1600
348, 1516
349, 1480
350, 1548
351, 552
352, 452
353, 292
354, 312
355, 1576
356, 1824
357, 1884
358, 2020
359, 1744
360, 2048
361, 1536
362, 1576
363, 424
364, 1508
365, 1424
366, 1816
367, 1856
368, 1676
369, 1628
370, 1680
371, 1916
372, 2048
373, 1416
374, 1460
375, 2216
376, 1600
377, 1952
378, 1632
379, 1800
380, 1940
381, 412
382, 352
383, 360
384, 1624
385, 1452
386, 1476
387, 1524
388, 1800
389, 1876
390, 3648
391, 1520
392, 1756
393, 1648
394, 1536
395, 338
396, 312
397, 336
398, 336
399, 1424
400, 1572
401, 1544
402, 1656
403, 354
404, 362
405, 368
406, 1636
407, 1516
408, 1476
409, 1576
410, 430
411, 606
412, 1800
413, 1824
414, 1800
415, 1900
416, 520
417, 374
418, 1484
419, 1460
420, 1388
421, 1848
422, 1676
423, 384
424, 320
425, 1440
426, 2220
427, 1536
428, 1468
429, 364
430, 1580
431, 1616
432, 1360
433, 1400
434, 1500
435, 510
436, 2160
437, 1876
438, 1784
439, 6960
440, 1780
441, 638
442, 1784
443, 1864
444, 1724
445, 1524
446, 548
447, 656
448, 518
449, 1840
450, 1716
451, 1808
452, 1524
453, 516
454, 1800
455, 1676
456, 1436
457, 574
458, 1668
459, 1860
460, 1660
461, 1632
462, 1556
463, 1524
464, 2292
465, 1828
466, 584
467, 542
468, 1876
469, 1776
470, 702
471, 522
472, 1732
473, 2180
474, 2332
475, 2228
476, 1800
477, 606
478, 1868
479, 1816
480, 1652
481, 1916
482, 1800
483, 2100
484, 450
485, 734
486, 430
487, 466
488, 492
489, 474
490, 484
491, 522
492, 316
493, 304
494, 524
495, 536
496, 518
497, 516
498, 532
499, 522
